Teplota (∞C);UhlÌk (%);! CO;! CO2;! H2;! O2;Teplota spalÌn (∞C);V˝öka trysky (cm);! O2 prietok;! Tlak dymnÌk;! Prietok spalÌn;! Akosù;! O2 akumulovanÈ
1665;0.051;63.51272964;17.62152863;4.53125;0.028935185;934.496521;114.1;547;-209.4907227;88.48813629;497;8065.691
1682;0.052;49.76852036;22.3379631;5.190972328;0;926.310791;114;548;-369.2129517;88.48813629;597;8208.092
1649;0.054;65.53819275;16.75347137;4.518229008;0.079571761;997.135376;114.1;546;-250;88.48813629;597;8001.942
1669;0.051;63.65740585;17.1875;5.581597328;0.028935185;864.383667;113.9;556;-146.4120483;88.48813629;597;8075.201
1653;0.04;0.63657409;2.083333254;0.390625;16.82580948;613.472229;113.8;351;-142.9398193;88.48813629;597;7775.963
1685;0.041;64.72801208;16.92708397;5.160590172;0.014467592;871.501709;113.9;551;-225.1157227;88.48813629;596;8117.952
1693;0.032;53.06713104;20.65972137;4.730902672;0.036168981;884.314209;114;549;-732.638916;88.48813629;596;7858.341
1630;0.032;43.75;23.7557869;5.1953125;0.014467592;922.395813;114.1;555;-1000;88.48813629;596;7675.856
1654;0.056;0.289351851;0.434027791;0.421006948;20.33420181;427.335083;166.3;0;-27.19909668;88.48813629;595;8080.44
1674;0.038;70.80439758;15.59606457;4.952257156;0.036168981;930.9375;114.2;551;-127.8934937;88.48813629;595;8178.524
1658;0.04;47.62731552;23.32176018;4.908854008;0.137442127;944.817688;114.2;545;-500;88.48813629;595;7790.167
1677;0.045;74.79745483;14.72800922;4.357638836;0.043402776;969.019104;114.2;551;-116.319458;88.48813629;592;7827.789
1676;0.048;63.48379517;17.5057869;5.512152672;0.028935185;915.633667;114.1;550;-308.4490967;88.48813629;684;8012.779
1663;0.059;66.72454071;17.10069466;6.809895992;0;942.326416;114.1;548;-30.09259033;88.48813629;684;8115.233
1655;0.05;64.84375;17.53472137;5.212673664;0.014467592;947.664917;114;549;-278.9351807;88.48813629;684;8024.546
1697;0.044;65.65393829;15.45138931;2.456597328;0.014467592;1033.4375;114.3;551;-299.7684937;168304.4375;684;8407.083
1686;0.036;66.37731171;15.91435146;2.756076336;0.043402776;912.074646;114.2;551;-240.7407227;145297.5156;684;8274.531
1686;0.047;58.42013931;18.37384224;2.5390625;0.028935185;1063.333374;114.1;556;-626.736084;177153.2344;684;8193.221
1669;0.039;55.03472137;19.9942131;3.9453125;0;913.142334;114.1;549;-296.875;136625.6875;684;8214.074
1669;0.045;17.12962914;30.58448982;1.158854127;0.737847209;923.819458;114.1;446;-166.666687;149544.9531;684;8183.601
1659;0.042;40.65393448;24.76851845;2.391493082;0.086805552;921.328125;113.9;540;90.27783203;111937.4922;684;8117.951
1646;0.034;67.85301208;17.62152863;5.559895992;0.036168981;878.263916;114.5;550;-111.111084;152819.0156;684;8152.058
1664;0.034;61.34259415;17.91087914;5.108507156;0.028935185;886.805542;114.4;552;-167.2453613;162818.1719;684;7918.34
1638;0.044;53.21180725;20.83333397;4.535590172;0.043402776;923.463562;114.5;548;-239.583313;164941.8906;684;8122.765
1652;0.043;53.06713104;20.68865776;5.147569656;0.028935185;946.953125;114.6;546;-265.625;153526.9219;598;8217.153
1650;0.044;55.32407379;20.3125;5.798611164;0;961.901062;114.6;549;-253.472229;156535.5156;598;8038.11
1698;0.036;34.17245483;26.33101845;4.457465172;0;1033.793457;114.2;552;-400.4629517;149544.9531;598;8493.893
1692;0.059;70.02314758;14.95949078;6.059027672;0.014467592;939.123291;114.3;552;-210.6481323;145297.5156;598;8277.392
1663;0.06;73.35069275;14.72800922;6.315104008;0.137442127;966.527771;114.2;556;-131.3657227;152288.0781;598;8324.751
1698;0.038;64.78588104;16.84027863;6.011284828;0.036168981;940.902771;114.2;550;-186.9213257;163614.5625;598;8258.141
1708;0.028;50.11574173;20.51504707;2.282986164;0;1028.454834;113.3;550;-321.7592773;142996.8281;591;8054.671
1672;0.035;48.4375;20.65972137;2.196180582;0.036168981;1118.498291;113.8;548;-396.9907227;168481.4063;683;7803.866
1689;0.029;58.44907379;18.98148155;2.339409828;0.036168981;900.685791;113.8;550;-229.7453613;126184.0859;9;8289.719
1683;0.045;44.29977036;21.75926018;2.630208254;0.028935185;1037.352417;114;550;-505.7870483;158924.6875;600;7990.391
1674;0.045;17.79513931;30.87384224;1.666666627;0.33998844;891.432312;114.1;551;-32.98608398;104504.4922;600;2745.127
1659;0.05;38.10763931;24.88426018;2.842881918;0.354456007;810.642334;114;545;-145.833313;123175.4844;600;2851.532
1671;0.051;47.01967621;22.59837914;3.402777672;0;908.515625;114.5;551;-432.8703613;99283.6875;600;8052.898
1673;0.037;60.04050827;18.51851845;3.511284828;0.072337963;912.786438;114.2;548;-398.7268677;123175.4844;600;8006.945
1671;0.041;60.64814758;18.63426018;3.971354246;0.072337963;915.989563;114.5;552;-328.125;114592.1406;599;8107.679
1673;0.04;60.6192131;17.62152863;2.513020754;0.007233796;897.482666;114.5;553;-198.4953613;135121.3906;599;8079.896
1653;0.037;35.73495483;25.28935242;3.046875;0.036168981;928.802063;114.4;552;-565.972229;89726.96875;647;8197.377
1673;0.03;65.16204071;16.66666603;4.162326336;0.014467592;868.298584;114.3;549;-145.833313;88.48813629;647;8151.323
1666;0.043;57.78356552;18.2870369;3.823784828;0.079571761;921.328125;114.2;549;-255.7870483;88.48813629;647;8116.147
1671;0.051;43.54745483;23.49537086;3.797743082;0.036168981;1062.621582;114.4;549;-475.694458;88.48813629;647;8202.051
1657;0.035;24.94212914;29.07986069;1.636284709;0.115740739;1105.685791;114.3;550;-81.597229;88.48813629;647;8115.427
1686;0.053;61.66088104;17.04282379;2.777777672;0;936.631958;114.8;551;-268.5184937;88.48813629;683;8412.714
1640;0.062;80.15045929;12.44213009;2.547743082;0.122974537;892.144104;114.7;546;-162.6157227;88.48813629;683;8056.902
1669;0.041;63.07870483;17.47685242;2.5;0.036168981;998.914917;114.8;549;-340.277771;88.48813629;683;8461.648
1684;0.064;68.69213104;16.17476845;3.046875;0.014467592;911.006958;114.6;551;-441.5509033;88.48813629;591;8328.142
1650;0.053;43.40277863;22.82986069;2.868923664;0;983.611084;114.4;549;-452.5463257;88.48813629;591;8315.685
1639;0.057;63.13657379;17.70833397;2.651909828;0.050636575;918.480896;114.5;552;-235.5324097;88.48813629;591;8394.071
1662;0.033;47.91666794;21.5567131;3.090277672;0;974.001709;114.2;551;-591.4351807;88.48813629;698;8389.762
1659;0.055;69.32870483;15.3067131;2.699652672;0.065104164;916.345459;114.1;549;-308.4490967;88.48813629;694;8336.211
1669;0.04;58.85416794;18.92361069;3.012152672;0.007233796;923.463562;114.5;549;-723.958374;88.48813629;694;8386.544
1661;0.05;63.91782379;17.96875;3.207465172;0.065104164;939.479187;114.6;550;-732.638916;88.48813629;694;8297.009
1628;0.047;63.36805725;18.66319466;3.038194418;0;915.633667;114.6;550;-1000;88.48813629;697;8318.468
1640;0.047;61.97916794;19.50231552;3.489583254;0;871.857666;114;552;-559.6064453;88.48813629;195;8473.016
1636;0.04;54.2245369;21.00694466;3.129340172;0;974.001709;114.1;548;-533.5648193;88.48813629;195;8450.951
1663;0.033;63.71527863;17.47685242;3.038194418;0.050636575;1013.506958;114.7;551;-361.111084;88.48813629;195;8310.024
1605;0.056;40.625;24.30555534;3.042534828;0;922.395813;114.6;545;-398.7268677;88.48813629;195;8221.055
1670;0.051;55.70022964;19.44444466;3.537326336;0.050636575;995.711792;114.6;553;-401.6203613;88.48813629;697;8485.197
1658;0.031;61.63194275;18.83680534;2.890625;0;918.125;114.5;546;-812.5;88.48813629;697;8469.402
1608;0.061;57.89930725;20.28356552;2.973090172;0;880.043396;114.6;548;-427.083313;88.48813629;195;8283.255
1671;0.044;61.54513931;18.48958397;3.016493082;0.028935185;922.039917;114.6;549;-513.3101807;88.48813629;693;8336.199
1708;0.041;59.89583206;18.37384224;2.365451336;0;903.177063;114.5;551;-645.833374;88.48813629;875;8551.287
1688;0.033;48.58217621;21.44097137;2.547743082;0.036168981;1009.947876;114.5;548;-380.208313;88.48813629;875;8368.135
1714;0.048;61.80555725;17.53472137;2.3828125;0.043402776;956.5625;114.4;551;-254.0509033;88.48813629;875;8448.299
1689;0.03;13.62847233;31.51041603;1.2890625;0.014467592;1099.279541;114.4;550;-165.5092773;88.48813629;875;8411.323
1710;0.021;49.45022964;21.58564758;2.799479246;0;960.477417;114.4;546;-469.9074097;88.48813629;875;8378.149
1684;0.039;36.60300827;24.71064758;3.498263836;0.014467592;949.088562;114.8;552;-1000;88.48813629;704;8504.396
1666;0.042;51.12847137;21.75926018;2.881944418;0;988.949646;114.6;547;-799.7685547;88.48813629;704;8327.013
1668;0.037;37.44213104;24.91319466;1.953125;0.086805552;1022.404541;114.5;549;-409.1434937;88.48813629;704;8018.267
1653;0.039;53.53009415;20.3125;3.75;0;972.934021;114.5;552;-912.6157227;88.48813629;698;8248.971
1656;0.042;63.07870483;17.53472137;2.473958254;0.079571761;926.310791;114.5;546;-362.847229;88.48813629;694;8243.27
1664;0.041;61.2557869;18.86573982;3.342013836;0.007233796;959.053833;114.5;548;-504.6296387;88.48813629;694;8301.921
1634;0.041;59.43286896;19.2129631;2.842881918;0.007233796;968.663208;114.2;551;-358.2175903;88.48813629;694;8154.824
1633;0.039;51.70717621;21.03587914;2.604166746;0.007233796;969.730896;114.4;549;-414.3518677;88.48813629;694;8179.523
1661;0.052;65.13310242;16.52198982;2.860243082;0.122974537;992.152771;114.5;546;-256.3657227;88.48813629;694;8180.521
1633;0.044;55.23727036;20.51504707;3.185763836;0;971.866333;114.5;551;-273.1481323;88.48813629;694;8237.594
1634;0.053;61.19791794;18.20023155;3.389756918;0.050636575;901.397583;114.6;554;-173.0324097;88.48813629;673;7969.335
1643;0.066;57.78356552;18.83680534;3.255208254;0;989.661438;114.6;551;-493.6342468;88.48813629;673;8213.296
1631;0.077;54.25347137;20.28356552;3.111979246;0.007233796;1007.100708;114.4;549;-1000;88.48813629;698;8503.972
1648;0.042;60.50347137;18.86573982;3.949652672;0.028935185;937.699646;114.3;552;-965.277771;88.48813629;698;8391.275
1664;0.06;42.96875;23.06134224;2.604166746;0;1038.420166;114.5;551;-309.027771;88.48813629;698;8339.062
1690;0.037;36.89236069;25.14467621;3.598090172;0;993.932312;114.5;547;-311.9213257;88.48813629;130;8283.517
1679;0.041;50.34722137;22.16435242;3.736979246;0;957.630188;114.7;550;-103.5879517;88.48813629;130;8220.739
1677;0.046;64.78588104;17.53472137;3.862847328;0;920.260437;114.4;553;-103.5879517;88.48813629;130;8123.974
1699;0.04;60.9375;18.22916603;3.671875;0;910.295166;115;550;-268.5184937;88.48813629;130;8435.434
1684;0.046;59.20138931;18.51851845;4.21875;0.007233796;872.569458;115;551;-23.72686768;88.48813629;130;8176.759
1666;0.056;38.83102036;23.69791603;2.65625;0;930.581604;114.9;550;146.4119873;88.48813629;130;7989.865
1708;0.041;54.57175827;20.10995293;3.0859375;0.072337963;882.534729;115.1;551;-559.027771;88.48813629;580;8360.938
1651;0.053;59.28819275;18.25810242;2.990451336;0.014467592;1020.625;114.6;550;-1000;88.48813629;580;8122.111
1654;0.048;71.03588104;15.74074078;2.977430582;0.072337963;909.583313;114.7;556;-707.1759033;88.48813629;580;8234.751
1655;0.055;76.67823792;14.5254631;3.042534828;0;901.041687;114.7;553;-377.8934937;88.48813629;580;8326.106
1672;0.077;50.05786896;19.15509224;3.151041746;0.043402776;985.034729;114.7;555;-1000;88.48813629;580;8304.343
1611;0.06;58.85416794;19.64698982;2.821180582;0;897.126709;114.7;547;-351.8518677;88.48813629;240;8114.555
1651;0.051;62.9629631;17.33217621;2.469618082;0.028935185;874.348938;114.3;555;-289.930542;88.48813629;694;8355.132
1657;0.078;81.77083588;12.0370369;3.111979246;0;909.939209;114.5;549;-235.5324097;88.48813629;694;8348.061
1646;0.049;61.51620483;18.48958397;3.602430582;0.014467592;958.342041;114.5;547;-349.5370483;88.48813629;694;8344.444
1647;0.064;68.34490967;16.69560242;4.188367844;0;881.467041;113.5;548;-185.763916;88.48813629;694;8109.683
1654;0.075;73.11920929;14.49652767;3.2421875;0.007233796;839.114563;113.7;549;-142.361084;88.48813629;694;8240.377
1651;0.075;75.66551208;13.65740776;2.534722328;0.014467592;981.119812;113.6;552;-178.2407227;88.48813629;694;8070.866
1655;0.058;63.48379517;18.08448982;3.059895754;0.072337963;878.975708;113.4;552;-219.3286743;88.48813629;589;8326.118
1650;0.033;0.115740739;0.289351851;0.377604157;21.58564758;229.097229;170.5;0;-47.45367432;88.48813629;475;8798.939
1614;0.039;59.23032379;19.67592621;3.736979246;0.028935185;922.751709;113.5;553;-794.5601807;88.48813629;475;8327.68
1631;0.075;78.26967621;12.73148155;2.643229246;0.065104164;875.060791;114.1;548;-126.1574097;88.48813629;593;8001.889
1630;0.065;70.60185242;14.67013931;3.042534828;0.043402776;888.585083;113.1;550;-221.6434937;88.48813629;593;8205.815
1672;0.039;70.60185242;15.36458302;2.96875;0.072337963;912.430542;113;547;-295.7175903;88.48813629;593;8306.115
1681;0.029;60.35879517;19.01041603;3.611111164;0.007233796;894.635437;112.6;554;-379.6296387;88.48813629;594;8305.526
1639;0.047;6.105324268;28.26967621;0.399305552;3.645833254;812.065979;114.6;457;-108.2175903;88.48813629;594;8347.774
1682;0.035;69.84954071;15.45138931;3.237847328;0;902.109375;114.7;546;-259.8379517;88.48813629;594;8332.43
1656;0.049;67.12963104;16.75347137;3.307291746;0.065104164;1052.300293;114.6;554;-750.5787354;88.48813629;595;8433.601
1673;0.048;71.32523346;15.10416698;3.524305582;0.072337963;993.932312;114.7;550;-291.666687;88.48813629;896;8416.287
1674;0.048;49.47916794;20.22569466;3.207465172;0.036168981;1011.371582;114.6;555;-508.680542;88.48813629;896;8211.245
1694;0.049;55.87384415;18.4317131;3.302951336;0.028935185;959.409729;114.7;555;-407.4074097;88.48813629;596;8086.151
1693;0.029;31.7129631;26.64930534;2.721354246;0.007233796;981.475708;114.6;549;-321.7592773;88.48813629;596;8018.062
1680;0.035;58.1307869;17.76620293;3.324652672;0.115740739;977.560791;114.6;553;-331.0184937;88.48813629;684;8108.536
1655;0.046;62.09490585;17.41898155;3.415798664;0.086805552;908.159729;114.6;553;-287.0370483;88.48813629;202;8288.098
1654;0.047;48.72685242;22.45370293;3.667534828;0.028935185;847.65625;114.7;550;-310.763916;88.48813629;684;8097.592
1671;0.091;70.60185242;14.78588009;3.216145754;0.065104164;902.109375;114.6;545;-328.125;88.48813629;684;8046.594
1658;0.046;62.93402863;18.80787086;4.639757156;0;896.414917;114.5;548;-383.1018677;88.48813629;684;8165.313
1687;0.062;71.67245483;14.14930534;3.489583254;0.086805552;935.564209;114.6;549;-217.5925903;88.48813629;684;7616.468
1645;0.054;66.29051208;16.81134224;3.546006918;0.144675925;919.548584;114.5;548;-240.7407227;88.48813629;684;7814.928
1643;0.055;62.38425827;17.27430534;2.999131918;0.028935185;992.152771;114.7;555;-376.736084;88.48813629;684;7937.474
1660;0.055;79.57176208;13.36805534;2.604166746;0.028935185;956.5625;113.8;549;-177.083313;88.48813629;684;8201.67
1652;0.04;78.41435242;13.22338009;2.873263836;0.079571761;945.529541;112.5;546;-204.861084;88.48813629;684;8201
1642;0.043;75.11573792;14.75694466;2.348090172;0.014467592;926.310791;112.4;550;-406.8286743;88.48813629;684;8202.803
1651;0.039;59.95370483;19.96527863;3.980034828;0;885.026062;112.5;550;-418.402771;88.48813629;684;8115.889
1662;0.054;75.9548645;14.20717621;3.220486164;0;853.706604;112.5;549;-374.4213257;88.48813629;684;8206.013
1703;0.054;65.53819275;16.46412086;3.285590172;0.065104164;861.892334;112.6;549;-246.527771;88.48813629;684;8308.472
1658;0.047;69.93634033;15.97222233;3.862847328;0.086805552;959.409729;112.3;551;-406.25;88.48813629;592;8333.358
1626;0.062;63.71527863;17.79513931;3.111979246;0.072337963;876.840271;112.7;549;-185.763916;88.48813629;684;7929.523
1700;0.025;48.7557869;21.81712914;3.185763836;0.014467592;948.020813;113.3;547;-339.1203613;88.48813629;400;8209.223
1644;0.043;58.01504517;19.0682869;3.411458254;0.036168981;933.784729;113.4;546;-317.1296387;88.48813629;400;7945.804
1702;0.033;47.56944275;21.70138931;3.381076336;0.050636575;988.237854;113.5;548;-605.3240967;88.48813629;400;8227.038
1673;0.028;52.22800827;20.42823982;2.756076336;0.159143522;950.15625;113.5;550;416.0880127;88.48813629;400;8035.885
1689;0.044;64.95948792;16.78240776;4.175347328;0.043402776;891.432312;113.5;549;-180.555542;88.48813629;400;8144.49
1676;0.033;40.21990585;22.54051018;2.526041746;0.007233796;1006.032959;113.4;546;-35.87963867;88.48813629;400;7997.432
1703;0.035;53.21180725;20.54398155;4.270833492;0.050636575;949.444458;113.7;545;-525.4629517;88.48813629;683;8306.679
1663;0.046;69.50231171;16.17476845;3.619791746;0.007233796;867.942688;113.8;551;-262.7315063;88.48813629;683;8206.189
1651;0.049;68.46064758;15.88541698;3.654513836;0.086805552;887.873291;113.8;550;-234.9536743;88.48813629;683;8156.766
1717;0.039;52.83564758;20.51504707;3.719618082;0;927.378479;113.4;550;-327.5463257;88.48813629;591;8427.475
1662;0.04;81.01851654;13.07870388;3.255208254;0.007233796;882.178833;113.6;549;-148.7268677;88.48813629;683;8186.238
1660;0.054;61.97916794;17.70833397;3.671875;0.028935185;879.331604;113.5;552;-247.1065063;88.48813629;591;8328.336
1628;0.046;66.95601654;17.67939758;3.667534828;0.028935185;923.463562;113.4;552;-335.069458;88.48813629;591;8195.236
1705;0.038;51.67824173;20.80439758;3.936631918;0.043402776;904.600708;113.4;549;-615.1620483;88.48813629;591;8570.531
1619;0.065;47.42477036;23.26388931;5.230034828;0.144675925;845.164917;113.4;551;-389.4675903;88.48813629;591;8158.109
1694;0.052;75.9548645;14.0625;4.344617844;0.007233796;862.960083;113.5;552;-238.4259033;88.48813629;684;8205.294
1676;0.038;74.62384033;14.61226845;3.75;0.065104164;853.350708;113.4;548;-181.1342773;88.48813629;684;8289.76
1671;0.038;51.27314758;21.52777863;4.500867844;0.007233796;914.210083;113.7;547;-652.777771;88.48813629;684;8204.458
1666;0.048;67.96875;16.26157379;3.815104246;0.079571761;921.684021;113.6;548;-318.8657227;88.48813629;684;8036.644
1656;0.04;60.4745369;19.12615776;4.296875;0;859.045166;113.5;548;-308.4490967;88.48813629;684;7878.645
1672;0.035;57.55208206;19.70486069;4.088541508;0.108506948;854.0625;113.7;555;-346.0648193;88.48813629;684;8187.618
1649;0.046;57.69675827;19.38657379;3.849826336;0.072337963;876.840271;112.5;552;-291.666687;88.48813629;684;7827.768
1676;0.044;71.90393829;15.10416698;4.127604008;0.007233796;972.934021;112.5;553;-154.513916;88.48813629;684;8167.034
1652;0.048;65.82754517;17.62152863;4.891492844;0.036168981;882.890625;113.5;548;-420.7175903;88.48813629;684;8102.826
1651;0.049;61.51620483;18.83680534;4.609375;0;879.331604;112.6;551;-342.5925903;88.48813629;684;8314.215
1667;0.075;84.83795929;10.59027767;3.654513836;0.137442127;818.828125;112.4;559;108.2176514;88.48813629;684;8251.261
1682;0.048;73.52430725;15.39351845;4.696180344;0;851.927063;112.7;551;-191.5509033;88.48813629;684;8304.062
1636;0.062;67.33217621;17.33217621;5.108507156;0.028935185;888.229187;112.5;550;-267.9398193;88.48813629;684;8082.773
1673;0.046;71.09375;16.20370293;5.277777672;0;931.293396;112.6;550;-440.3934937;88.48813629;684;8201.767
1682;0.068;62.21064758;18.66319466;5.577257156;0.072337963;848.012146;112.5;547;-352.430542;88.48813629;694;8608.071
1671;0.047;66.75347137;18.14236069;4.839409828;0.122974537;921.684021;113.3;549;-380.208313;88.48813629;589;8464.931
1659;0.05;49.47916794;22.30902863;4.8828125;0;985.390625;113.4;547;-433.4490967;88.48813629;589;8363.066
1662;0.059;57.17592621;19.56018448;4.791666508;0;954.071167;113.5;556;-585.6481934;88.48813629;589;8658.938
1644;0.051;57.4942131;19.82060242;5.282117844;0.072337963;1001.40625;113.4;548;-114.583313;88.48813629;589;8566.348
1648;0.037;49.76852036;21.5567131;3.5546875;0.043402776;900.685791;113.4;549;-418.402771;88.48813629;589;8341.646
1684;0.056;60.38772964;18.40277863;5.325520992;0.151909724;986.458313;113.5;549;-424.7684937;88.48813629;589;8384.158
1656;0.053;49.30555725;21.70138931;4.032117844;0;879.331604;113.5;549;-325.2315063;88.48813629;698;8240.113
1650;0.051;35.01157379;25.78125;2.934027672;0;1002.473999;113.5;548;-417.2453613;88.48813629;698;8294.202
1651;0.057;66.08795929;18.69212914;5.551215172;0;897.126709;113.4;550;-203.7036743;88.48813629;698;8350.193
1662;0.048;68.34490967;17.21643448;4.84375;0;804.236084;113.2;552;-225.1157227;88.48813629;698;8239.135
1630;0.059;74.10301208;15.19097233;4.848090172;0.101273149;953.003479;112.3;553;-123.8425903;88.48813629;673;8001.064
1686;0.06;49.45022964;21.44097137;5.520833492;0;993.932312;113.3;549;-855.3240967;88.48813629;694;8633.63
1644;0.048;64.95948792;17.62152863;5.086805344;0.079571761;950.15625;113.4;549;-601.2731934;88.48813629;694;8250.54
1685;0.046;57.46527863;18.83680534;5.516492844;0.007233796;872.569458;113.7;550;-186.9213257;88.48813629;595;8190.701
1653;0.039;57.03125;20.28356552;5.989583492;0;951.579834;113.7;544;-464.6990967;88.48813629;595;7920.789
1644;0.054;58.47800827;19.27083397;4.904513836;0.007233796;884.670166;113.4;553;-215.8565063;88.48813629;595;8132.497
1665;0.038;55.38194275;20.39930534;5.1171875;0.007233796;816.336792;113.7;549;-592.5925903;88.48813629;595;7998.97
1673;0.048;74.50810242;14.3807869;4.822048664;0.007233796;897.482666;113.5;552;-485.5324097;88.48813629;594;8280.612
1654;0.047;67.27430725;16.69560242;4.822048664;0.065104164;861.536438;113.6;548;-351.2731323;88.48813629;594;7864.189
1650;0.061;61.97916794;17.1875;4.3359375;0.086805552;872.569458;113.7;550;-223.958313;88.48813629;594;8099.221
1659;0.05;62.61574173;17.85301018;5.360242844;0;932.717041;113.6;550;-256.944458;88.48813629;594;8021.669
1624;0.06;69.32870483;16.23263931;4.618055344;0;914.210083;113;550;-380.7870483;88.48813629;594;8003.797
1681;0.045;67.82407379;17.07176018;5.030382156;0.086805552;964.748291;113.3;550;-512.7314453;88.48813629;694;8521.059
1587;0.047;49.62384415;21.75926018;5.104166508;0;855.842041;112.7;552;-287.0370483;88.48813629;673;7856.621
1674;0.047;76.88079071;13.22338009;5.442708492;0;813.133667;113.7;547;-291.0879517;88.48813629;673;8212.979
